,Zone,Food Wrappers,Miles,Latitude,Longitude,Wildlife,Pollution,Terrain,Population,Volunteers
12370,"Washington County, RI, USA",0,0.0249,41.44583,-71.49509,117,9009,4.527279028816264,5048667,1009
6721,"Glynn County, GA, USA",29,0.0134,31.1382,-81.49437,13,11397,5.55831053282967,8314274,1662
9641,"Leelanau County, MI, USA",0,0.1,44.96567,-85.93717,27,7132,4.283162337591334,9538233,1907
11752,"Windham County, VT, USA",5,5.0,42.77427,-72.512329,136,6029,6.344355955274182,7046905,1409
11666,"San Luis Obispo County, CA, USA",38,0.5,35.134029746031,-120.63828973366,114,11573,1.0511329223072912,9389152,1877
4199,"Colleton County, SC, USA",0,0.0627,32.50466,-80.29433,66,120,20.45649210746077,6327439,1265
14743,"Hillsborough County, FL, USA",11,2.0,28.137226999101,-82.282692407708,18,5516,15.499495269171808,2408043,481
15566,"Palm Beach County, FL, USA",5,0.885,26.74574,-80.03557,112,5280,3.5757581782348846,8732606,1746
2198,"Litchfield County, CT, USA",1,0.0005,41.81823,-73.00755,105,11720,22.412287143701036,10537192,2107
8272,"Cumberland County, ME, USA",60,2.0,43.653939813129,-70.234041587137,60,5639,9.718599994099087,9265149,1853
15519,"Palm Beach County, FL, USA",30,2.6867,26.46899,-80.05648,47,8196,18.81945424869851,8732606,1746
584,"San Diego County, CA, USA",20,0.2739,33.16084,-117.34823,117,9748,18.270000650737664,7853477,1570
2509,"Barnstable County, MA, USA",1,0.0433,41.7481,-70.07458,44,10518,3.646514200489659,478154,95
11653,"Indian River County, FL, USA",54,1.0,27.616361,-80.38086,43,540,13.112313130810154,4124460,824
1809,"Los Angeles County, CA, USA",19,0.5714,33.87003,-118.40629,123,2837,6.081973532968918,1214104,242
13159,"Pinellas County, FL, USA",4,0.0082,27.77235,-82.72994,22,4314,0.7831912472337925,9904308,1980
15196,"Mendocino County, CA, USA",5,0.0173,39.4013,-123.81023,116,840,19.30588385501189,9863517,1972
8783,"King County, WA, USA",4,0.0,47.59131,-122.22459,110,7087,22.015735037104335,2726805,545
9470,"Leelanau County, MI, USA",0,0.1,44.91291,-86.03853,63,9278,16.390477244489965,9538233,1907
4119,"Cumberland County, ME, USA",9,0.9249,43.65366,-70.23367,46,352,8.93340994182221,9265149,1853
8216,"San Luis Obispo County, CA, USA",33,0.25,35.124079968925,-120.63335316951,7,4957,23.168614084196964,9389152,1877
2,"New York County, New York, NY, USA",0,0.0887,40.75227,-73.98804,53,10604,1.7955496162786424,3035344,607
1563,"Colleton County, SC, USA",4,0.0024,32.50472,-80.29481,90,1641,4.407684212509602,6327439,1265
856,"Pinellas County, FL, USA",3,0.0051,27.83249,-82.69677,90,6767,8.679843215066166,9904308,1980
12461,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,142,9352,21.1903861262401,8317810,1663
1662,"San Diego County, CA, USA",27,0.2682,32.75997,-117.25118,93,3959,7.31980860521538,7853477,1570
14936,"Marin County, CA, USA",19,0.063,38.04032,-122.80192,83,12026,5.9355847624488485,2222618,444
6240,"Palm Beach County, FL, USA",5,2.356,26.54941,-80.13361,46,11674,21.215446929928287,8732606,1746
7620,"Brevard County, FL, USA",11,0.0102,28.29519,-80.60739,62,12313,14.05939844898447,10924815,2184
9964,"Cook County, IL, USA",40,0.01,42.06505,-87.6747,86,8289,1.3978699735043185,9067522,1813
9370,"Cuyahoga County, OH, USA",160,0.1,41.48895,-81.75254,74,5256,20.17010990430236,11208521,2241
14142,"Douglas County, NE, USA",0,0.25,41.259476,-96.024205,118,3276,13.89222644983725,10514390,2102
14326,"Arlington County, Arlington, VA, USA",0,0.3405,38.89007,-77.08631,25,1390,2.933504481661131,4092437,818
373,,2,0.2276,33.98939,-118.47876,71,7476,10.229995407822347,5670055,1134
269,"Los Angeles County, CA, USA",1,0.2485,34.15145,-118.16454,110,11957,15.838539647385298,1214104,242
12027,"Lee County, FL, USA",42,0.0386,26.44241,-82.03088,73,9877,0.5931723346092532,5670726,1134
12294,"Orange County, CA, USA",0,0.01,33.48420792,-117.7329842,6,2132,6.828785521426257,6304735,1260
3199,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,81,3038,16.744495743250127,9904308,1980
3736,"Clatsop County, OR, USA",3,0.1477,45.84656,-123.96038,95,7032,14.212830971648764,3157977,631
11900,"Suffolk County, NY, USA",71,0.1902,40.95663,-73.14237,88,8371,14.548071346062152,9280308,1856
4244,"Brazoria County, TX, USA",0,0.0061,29.54909,-95.38637,87,10630,12.271817124000588,10194627,2038
12458,"Pinellas County, FL, USA",7,2.5219,27.68814,-82.7379,77,209,6.782888335963736,9904308,1980
2560,"Deschutes County, OR, USA",10,0.25,44.158539443088,-121.25760512118,119,9444,24.373025992016796,10599316,2119
5357,"Kings County, Brooklyn, NY, USA",2,0.1888,40.58336,-73.92429,82,7165,23.38531094937114,4380429,876
11370,"King County, WA, USA",0,0.0,47.40727,-122.33107,4,4494,21.431132388703002,2726805,545
8565,"Palm Beach County, FL, USA",0,1.0,26.855769383615,-80.063935724884,111,12052,0.08526579026657728,8732606,1746
8391,"Miami-Dade County, FL, USA",0,0.1008,25.74083,-80.17097,148,4767,19.24244434816901,4518308,903
11472,"Maui County, HI, USA",1,0.0119,20.63139,-156.44516,28,9906,14.905448989878597,5575846,1115
11783,"Pinellas County, FL, USA",12,2.9703,27.6881,-82.73805,133,1745,18.025839184286774,9904308,1980
10578,"San Diego County, CA, USA",16,0.2155,32.76179,-117.25037,14,11474,1.0443880865115518,7853477,1570
3570,"Palm Beach County, FL, USA",16,0.5,26.870002998525,-80.050794895157,8,1486,11.671678111377277,8732606,1746
12852,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,101,2815,5.198925986011449,10409900,2081
13778,"Orange County, CA, USA",0,0.0,33.44645,-117.63988,95,5929,14.76662339330738,6304735,1260
13995,"Douglas County, NE, USA",0,0.25,41.288142,-95.98723,111,11955,11.706997633448323,10514390,2102
5175,"Galveston County, TX, USA",0,0.1769,29.33062,-94.72814,133,12153,20.76145671802729,1286716,257
8644,"San Diego County, CA, USA",1,0.2105,32.86356,-117.2535,11,2000,0.8767751680836315,7853477,1570
2874,"San Diego County, CA, USA",12,0.0102,32.76201,-117.25037,117,2224,1.9138738001211684,7853477,1570
2744,"Barnstable County, MA, USA",4,0.0471,41.74785,-70.07487,15,5739,22.74921701276309,478154,95
1425,"Lincoln County, OR, USA",9,1.0,44.955263983291,-124.02190191417,100,2585,16.102499331954068,3663964,732
542,"Los Angeles County, CA, USA",0,0.0579,34.01156,-118.49692,64,562,20.564989799091457,1214104,242
504,"Palm Beach County, FL, USA",3,0.6869,26.79423,-80.03254,91,4705,8.317441387568811,8732606,1746
13245,"Thurston County, WA, USA",23,0.0052,47.0044,-122.84938,36,641,19.466486145870928,10552919,2110
12663,"Alameda County, CA, USA",45,0.0043,37.89177,-122.28225,80,5735,24.28477922212588,11589551,2317
2134,"Colleton County, SC, USA",0,0.0033,32.50469,-80.29482,133,5377,18.472205419396868,6327439,1265
3810,"Sarasota County, FL, USA",0,0.015,27.10173,-82.45259,35,590,10.794814945586404,12128650,2425
13772,"San Diego County, CA, USA",3,0.6244,32.91433,-117.25843,2,509,7.436162446947928,7853477,1570
2793,"Miami-Dade County, FL, USA",1,0.3884,25.70914,-80.15185,82,8259,20.667639309198922,4518308,903
2426,"Los Angeles County, CA, USA",17,1.8788,33.87064,-118.40454,108,1532,5.738549680456337,1214104,242
13239,"Barnstable County, MA, USA",16,1.0,41.73643659661,-70.366161177539,65,10639,13.779988721839999,478154,95
4386,"Wayne County, MI, USA",152,0.9997,42.33849,-82.97789,92,9965,12.55032247783702,2059181,411
12518,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,90,8634,5.635639153969644,8317810,1663
15209,"Brevard County, FL, USA",0,0.25,27.901645173902,-80.470104125367,94,5202,4.264390468882453,10924815,2184
1025,"Nueces County, TX, USA",1,0.3248,27.81287,-97.06887,41,2766,17.32596010788412,2494422,498
8164,"Galveston County, TX, USA",0,0.0,29.32868,-94.73381,90,493,5.628346667017157,1286716,257
3828,"Palm Beach County, FL, USA",31,0.75,26.878734463309,-80.053295534888,147,6511,4.7837945459755336,8732606,1746
1731,"Palm Beach County, FL, USA",18,2.818,26.46932,-80.0583,121,1035,17.3396636029584,8732606,1746
15402,"Elk County, PA, USA",0,0.25,41.421885,-78.729628,137,8631,18.44740052089865,6008811,1201
6403,"Racine County, WI, USA",110,0.0173,42.72857,-87.85986,145,5723,12.139959141590607,9608780,1921
4665,"Miami-Dade County, FL, USA",6,0.3187,25.74018,-80.16664,113,8867,9.685673220883928,4518308,903
8015,"Providence County, RI, USA",6,0.005,41.90256,-71.45731,118,6427,10.116937456727403,8756613,1751
11359,"Humboldt County, CA, USA",0,0.0197,40.86553,-124.08943,111,240,1.5203449010158696,9769130,1953
14688,"El Paso County, CO, USA",0,0.0,38.858943,-104.918366,13,11610,24.446032169566923,3180546,636
10942,"Mobile County, AL, USA",180,15.0,30.444886847201,-88.113749168695,137,8181,8.676377887502255,2533898,506
12568,"Flagler County, FL, USA",30,3.0,29.524711423904,-81.148686471664,111,12202,7.857617505895125,10892609,2178
8082,"Pinellas County, FL, USA",11,2.0423,27.7127,-82.73813,27,7632,10.30715208024963,9904308,1980
4486,"Charleston County, SC, USA",0,0.003,32.75954,-79.84531,78,12214,11.12280095297837,4774582,954
12687,"Hillsborough County, FL, USA",120,0.4072,27.87501,-82.51647,110,5194,9.616272426315144,2408043,481
15880,"Humboldt County, CA, USA",0,0.0056,40.78397,-124.18937,147,1435,15.147891561527477,9769130,1953
7607,"Marin County, CA, USA",0,1.5,37.872379895102,-122.59664376889,42,12212,0.19070986416747365,2222618,444
11470,"San Diego County, CA, USA",15,0.0036,32.80438,-117.2215,79,3468,10.091252991246694,7853477,1570
6948,"Palm Beach County, FL, USA",25,1.0,26.826617587227,-80.043552953442,27,7644,1.077021293446978,8732606,1746
133,"Los Angeles County, CA, USA",0,0.0,34.14715,-118.07483,63,6745,17.57041708096667,1214104,242
1929,"Loudoun County, VA, USA",3,1.9328,38.9092,-77.4893,14,12107,15.521392478953162,5797013,1159
15452,"San Diego County, CA, USA",5,0.0072,32.80434,-117.2213,110,4021,0.7099905140781843,7853477,1570
4088,"Palm Beach County, FL, USA",12,2.5219,26.46923,-80.05713,25,1999,12.630264942028674,8732606,1746
8964,"Kent County, RI, USA",122,0.5,41.753493308033,-71.382870783244,101,6624,4.163845257292703,3765194,753
15743,"Ventura County, CA, USA",12,0.0385,34.26892,-119.27473,114,3165,4.024386652669432,11216018,2243
5254,"Loudoun County, VA, USA",12,3.9149,39.18343,-77.53597,79,4727,19.34962033337917,5797013,1159
1763,"San Luis Obispo County, CA, USA",17,0.25,35.123418243437,-120.63350891605,122,5653,1.089254570727243,9389152,1877
9794,"Erie County, NY, USA",5,0.1,42.7895,-78.8524,114,7537,19.978975781444042,7512282,1502
6958,"Los Angeles County, CA, USA",3,0.0835,34.11261,-118.08821,100,6534,10.595121964464694,1214104,242
12162,"Brevard County, FL, USA",28,1.9641,28.33993,-80.60762,36,686,3.735161162051377,10924815,2184
12095,"Volusia County, FL, USA",3,0.0275,29.24471,-81.04949,118,8606,13.452006124847806,10409900,2081
478,"Los Angeles County, CA, USA",4,13.6246,34.17962,-118.09656,51,11750,24.726867215689136,1214104,242
10488,"Los Angeles County, CA, USA",10,0.1713,34.20087,-118.50852,49,1208,0.44083815073838245,1214104,242
5660,"Santa Cruz County, CA, USA",0,1.9401,36.95014,-122.06015,129,11813,1.4779455364114709,9311168,1862
234,"Los Angeles County, CA, USA",5,0.0,34.1157,-118.26685,111,10823,18.0763823956647,1214104,242
1786,"Mendocino County, CA, USA",19,0.75,39.428661505128,-123.80828782544,100,12308,6.0274402971828,9863517,1972
14118,"Douglas County, NE, USA",0,0.25,41.205582,-96.125336,102,8173,5.971394891793477,10514390,2102
4057,"San Diego County, CA, USA",7,0.0051,32.80432,-117.22138,23,9845,7.235213706695258,7853477,1570
14485,"Ware County, GA, USA",0,0.1,31.298386,-82.392572,61,6661,20.63714287433232,2954750,590
3474,"Palm Beach County, FL, USA",0,1.8423,26.47909,-80.05513,149,10902,6.32283737304604,8732606,1746
10447,"Broward County, FL, USA",0,0.0462,26.30861,-80.07587,98,10242,3.3024269973298455,2737526,547
3687,"Chester County, PA, USA",1,0.0,39.95938,-75.51304,82,6133,19.772717011383815,8114227,1622
627,"Los Angeles County, CA, USA",0,0.5789,34.19646,-118.10203,19,5844,14.877291964957331,1214104,242
8362,"Palm Beach County, FL, USA",7,7.6571,26.35069,-80.07431,145,10256,4.570285610104681,8732606,1746
9852,"Cook County, IL, USA",374,0.1,41.96675,-87.637,107,5946,15.650812704263213,9067522,1813
4320,"York County, PA, USA",10,0.0,39.96484,-76.83545,150,9949,10.279568822587636,11000266,2200
12492,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,111,11623,21.762168583399312,8317810,1663
12979,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,15,5934,4.038065478800889,10409900,2081
13967,"Douglas County, NE, USA",0,0.25,41.331863,-95.985719,47,299,9.060752302516311,10514390,2102
8329,"Washington County, RI, USA",0,0.0173,41.36194,-71.48094,41,7485,21.89432224073793,5048667,1009
3117,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,15,11710,14.303624396433847,9904308,1980
3352,"Volusia County, FL, USA",0,0.0,29.18121,-80.9849,129,11760,6.137429353986648,10409900,2081
8270,"Lincoln County, ME, USA",13,0.5,43.848016680274,-69.617383190728,139,8509,0.25780237836749115,4538231,907
15303,"Chester County, PA, USA",12,0.25,40.072124,-75.469492,34,1124,24.232489984531025,8114227,1622
14405,"Walton County, GA, USA",0,2.0,33.829922,-83.768032,123,2339,10.02298803138862,8436446,1687
36,"Brazoria County, TX, USA",3,9.3681,29.00236,-95.22403,71,1993,20.120181367299416,10194627,2038
3825,"San Diego County, CA, USA",4,0.1218,32.7596,-117.2519,72,2670,8.377273665572009,7853477,1570
12869,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,48,4374,14.281093073024104,10409900,2081
2137,"Carteret County, NC, USA",0,0.0,34.68954,-76.86303,1,5046,4.067797915247457,1244281,248
9718,"Erie County, PA, USA",5,0.25,42.1155,-80.143,66,262,3.495714807650322,10452065,2090
5735,"Kings County, Brooklyn, NY, USA",11,0.3974,40.57306,-73.97923,23,6142,5.133227869907565,4380429,876
1378,"Cameron County, TX, USA",2,0.0042,26.18714,-97.56414,106,11396,7.582541541338232,9832293,1966
12609,"Palm Beach County, FL, USA",19,1.9478,26.46901,-80.05682,105,6199,20.53371187546889,8732606,1746
9795,"Cook County, IL, USA",35,0.5,41.78151,-87.5747,110,7108,18.97524523140694,9067522,1813
661,"Clatsop County, OR, USA",0,0.0,45.87287,-123.96078,22,667,0.1289789687865256,3157977,631
8670,"Lewis County, NY, USA",27,0.25,43.774348143428,-75.439082023605,88,5043,2.2157669324763125,4172873,834
7847,"Milwaukee County, WI, USA",10,0.75,43.031198662781,-87.912429097601,25,3914,8.225186035913548,1417906,283
15755,"Barnstable County, MA, USA",1,0.0092,41.63874,-70.64007,140,8211,18.682358077344873,478154,95
15490,"Palm Beach County, FL, USA",0,0.0093,26.68741,-80.03539,116,10303,4.46081582492045,8732606,1746
2468,"Barnstable County, MA, USA",0,0.0941,41.63532,-70.22486,35,10092,5.418192326657719,478154,95
1589,"San Diego County, CA, USA",4,0.1346,32.75365,-117.25048,78,9611,18.710568228147235,7853477,1570
6337,"Maui County, HI, USA",33,0.9095,20.89981,-156.4841,7,3730,7.8314678476010595,5575846,1115
8600,"Humboldt County, CA, USA",4,5.0,40.995675427311,-124.11481739668,114,8418,12.486520888660898,9769130,1953
11235,"Palm Beach County, FL, USA",13,0.3836,26.70214,-80.03317,48,12338,23.050001631607927,8732606,1746
14423,"Oglethorpe County, GA, USA",0,2.0,33.881674,-83.179281,122,5778,1.9339769897301735,10243481,2048
6276,"Clatsop County, OR, USA",3,0.0059,45.8898,-123.96118,8,12136,5.528897528801778,3157977,631
10793,"Milwaukee County, WI, USA",15,0.25,43.054509986384,-88.023044993134,105,11120,3.6431565204070493,1417906,283
2288,"Currituck County, NC, USA",9,0.8662,36.34585,-75.81598,55,3935,16.868953682357382,4103942,820
12048,"King County, WA, USA",1,0.0,47.5651,-122.19086,127,11977,11.448990529613317,2726805,545
15077,"Ector County, TX, USA",0,30.0,31.845786,-102.368209,13,2795,0.4995683167728706,9084356,1816
7927,"Lucas County, OH, USA",4,0.2,41.663890141624,-83.374610553129,121,6058,3.3362237554669547,3597514,719
5523,"Humboldt County, CA, USA",17,1.14,40.8077,-124.15565,142,3519,5.606056924037645,9769130,1953
9244,"Cook County, IL, USA",0,0.1,42.13839,-87.7487,14,8864,17.944989499739794,9067522,1813
11733,"Middlesex County, CT, USA",0,1.0,41.560957,-72.645512,22,826,7.402483798868187,7064886,1412
3187,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,73,7793,19.52465389830202,9904308,1980
15134,"Santa Cruz County, CA, USA",63,0.0644,36.92212,-121.77244,88,12244,7.395938541904875,9311168,1862
11846,"King County, WA, USA",0,0.0,47.40716,-122.33082,47,1370,16.190609395909632,2726805,545
9999,"Leelanau County, MI, USA",8,0.1,44.84237,-86.06758,118,3169,3.6240859974194564,9538233,1907
11745,"Orange County, VT, USA",5,0.5,43.927203,-72.668189,44,9851,14.389959548256684,4643391,928
6860,"Charlotte County, FL, USA",6,0.5,26.939211715981,-82.04903408464,48,5745,13.799818345788939,6584509,1316
12775,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,106,5051,10.119325743101184,10409900,2081
7426,"Salt Lake County, UT, USA",0,0.1,40.731501912257,-112.21367482949,149,11426,23.60066969365485,5066548,1013
9567,"Cuyahoga County, OH, USA",35,0.1,41.48895,-81.75254,11,1153,9.81215847658439,11208521,2241
10307,"San Diego County, CA, USA",8,0.4055,32.7599,-117.25281,124,5060,9.054875677452795,7853477,1570
11674,"San Luis Obispo County, CA, USA",67,3.0,35.03059719656,-120.62240555381,32,9928,20.18411168106079,9389152,1877
13224,"Lincoln County, OR, USA",21,1.6088,44.63634,-124.06417,60,4186,3.1912414263302353,3663964,732
4102,"Wicomico County, MD, USA",0,1.6032,38.37227,-75.52409,84,5194,9.37086636629415,7236276,1447
1601,"San Francisco County, San Francisco, CA, USA",0,0.0034,37.76026,-122.5111,57,11475,21.998229914048288,6858464,1371
10459,"Orangeburg County, SC, USA",202,0.5,33.526486429134,-80.948802938045,18,7338,23.233543721951158,6667147,1333
3,"Palm Beach County, FL, USA",0,1.307,26.46924,-80.05867,1,6296,1.1497512662217781,8732606,1746
11883,"Monterey County, CA, USA",9,0.0316,36.61757,-121.90538,117,3460,9.47521254336117,5092501,1018
7686,"Lucas County, OH, USA",28,1.0,41.470201949352,-83.749381074388,18,4890,2.6731342799452786,3597514,719
7314,"Los Angeles County, CA, USA",3,0.4924,34.178,-118.21443,119,10639,20.64804273510456,1214104,242
6239,"Ventura County, CA, USA",8,1.26,34.18176,-119.23647,52,1695,5.996303703940813,11216018,2243
5758,"San Diego County, CA, USA",3,0.0,32.76956,-117.25173,136,7396,17.135106914170496,7853477,1570
5671,"Kings County, Brooklyn, NY, USA",3,0.2253,40.5731,-73.9806,96,7289,8.03652345915459,4380429,876
1231,"Kleberg County, TX, USA",84,1.0,27.31773984159,-97.679845388361,112,9163,20.856505291231823,4696097,939
15821,"Lake County, IL, USA",5,0.0045,42.34902,-87.95301,147,2831,1.1514776554572177,7648079,1529
15582,"Snohomish County, WA, USA",2,0.3451,47.8103,-122.38701,21,7032,5.825677897661425,7464319,1492
3273,"Pinellas County, FL, USA",23,2.0026,27.68945,-82.73806,115,2409,11.897596769792273,9904308,1980
1488,"Sacramento County, CA, USA",0,0.0,38.40701,-121.36551,65,5188,17.194437926838113,3951190,790
7211,"Miami-Dade County, FL, USA",21,0.064,25.77872,-80.13688,83,11963,11.189729731701624,4518308,903
8651,"King County, WA, USA",42,0.0264,47.6496,-122.35582,79,8011,18.007568864154283,2726805,545
9321,"Muskegon County, MI, USA",38,2.0,43.16039,-86.29478,91,10469,0.21440090296776512,12176411,2435
3490,"Washington, DC, USA",1,0.0057,38.91172,-77.02082,150,10480,24.265265780040394,8678626,1735
